Model;Parameter;Address;Conversion;ReadWrite;ByteLength;DefaultValue;Unit;Stepping;DataType;ValuePrecision;LowerBorder;UpperBorder;Values;Descriptions
VBC700_BW_WW;WPR_RelaisLaufzeiten_Schaltausgang_Wtimer_ZP~0x0590;0x0590;Sec2Hour;R;4;;ecnUnit.Stunden;NULL;Float;NULL;NULL;NULL;NULL;
VBC700_BW_WW;WPR_RelaisLaufzeiten_Sammelstoerung~0x0591;0x0591;Sec2Hour;R;4;;ecnUnit.Stunden;NULL;Float;NULL;NULL;NULL;NULL;
VBC700_BW_WW;WPR_RelaisLaufzeiten_NatCooling_Ansteuerung~0x0592;0x0592;Sec2Hour;R;4;;ecnUnit.Stunden;NULL;Float;NULL;NULL;NULL;NULL;
VBC700_BW_WW;WPR_RelaisLaufzeiten_Solarpumpe~0x0593;0x0593;Sec2Hour;R;4;;ecnUnit.Stunden;NULL;Float;NULL;NULL;NULL;NULL;
VBC700_BW_WW;WPR_RelaisLaufzeiten_3W_VentilHeizen_WW1~0x0594;0x0594;Sec2Hour;R;4;;ecnUnit.Stunden;NULL;Float;NULL;NULL;NULL;NULL;
VBC700_BW_WW;WPR_RelaisLaufzeiten_3W_VentilHeizen_WW2~0x0595;0x0595;Sec2Hour;R;4;;ecnUnit.Stunden;NULL;Float;NULL;NULL;NULL;NULL;
VBC700_BW_WW;WPR_RelaisLaufzeiten_Speicherladepumpe~0x0596;0x0596;Sec2Hour;R;4;;ecnUnit.Stunden;NULL;Float;NULL;NULL;NULL;NULL;
VBC700_BW_WW;WPR_RelaisLaufzeiten_Schwimmbad_Ventil~0x0597;0x0597;Sec2Hour;R;4;;ecnUnit.Stunden;NULL;Float;NULL;NULL;NULL;NULL;
VBC700_BW_WW;WPR_RelaisLaufzeiten_FolgeWP1_Kaskade~0x0598;0x0598;Sec2Hour;R;4;;ecnUnit.Stunden;NULL;Float;NULL;NULL;NULL;NULL;
VBC700_BW_WW;WPR_RelaisLaufzeiten_FolgeWP2_Kaskade~0x0599;0x0599;Sec2Hour;R;4;;ecnUnit.Stunden;NULL;Float;NULL;NULL;NULL;NULL;
VBC700_BW_WW;WPR_RelaisLaufzeiten_FolgeWP3_Kaskade~0x059A;0x059A;Sec2Hour;R;4;;ecnUnit.Stunden;NULL;Float;NULL;NULL;NULL;NULL;
VBC700_BW_WW;WPR_RelaisLaufzeiten_FolgeWP4_Kaskade~0x059B;0x059B;Sec2Hour;R;4;;ecnUnit.Stunden;NULL;Float;NULL;NULL;NULL;NULL;
VBC700_BW_WW;WPR_RelaisLaufzeiten_Kaeltekreis_Umkehr~0x059C;0x059C;Sec2Hour;R;4;;ecnUnit.Stunden;NULL;Float;NULL;NULL;NULL;NULL;
VBC700_BW_WW;WPR_RelaisLaufzeiten_Fernbed1_StoerLED~0x059D;0x059D;Sec2Hour;R;4;;ecnUnit.Stunden;NULL;Float;NULL;NULL;NULL;NULL;
VBC700_BW_WW;WPR_RelaisLaufzeiten_Fernbed2_StoerLED~0x059E;0x059E;Sec2Hour;R;4;;ecnUnit.Stunden;NULL;Float;NULL;NULL;NULL;NULL;
VBC700_BW_WW;WPR_RelaisLaufzeiten_Fernbed3_StoerLED~0x059F;0x059F;Sec2Hour;R;4;;ecnUnit.Stunden;NULL;Float;NULL;NULL;NULL;NULL;
VBC700_BW_WW;WPR_RelaisLaufzeiten_SolarpumpeVitosolic~0x05A0;0x05A0;Sec2Hour;R;4;;ecnUnit.Stunden;NULL;Float;NULL;NULL;NULL;NULL;
VBC700_BW_WW;WPR_RelaisLaufzeiten_WW_Ladung_2terSollwert~0x05A1;0x05A1;Sec2Hour;R;4;;ecnUnit.Stunden;NULL;Float;NULL;NULL;NULL;NULL;
VBC700_BW_WW;WPR_RelaisLaufzeiten_EEV1_FreigabeEEVRegelung~0x05A2;0x05A2;Sec2Hour;R;4;;ecnUnit.Stunden;NULL;Float;NULL;NULL;NULL;NULL;
VBC700_BW_WW;WPR_RelaisLaufzeiten_EEV2_FreigabeEEVRegelung~0x05A3;0x05A3;Sec2Hour;R;4;;ecnUnit.Stunden;NULL;Float;NULL;NULL;NULL;NULL;
VBC700_BW_WW;WPR_RelaisLaufzeiten_EEV1_FreigabeEVIRegelung~0x05A4;0x05A4;Sec2Hour;R;4;;ecnUnit.Stunden;NULL;Float;NULL;NULL;NULL;NULL;
VBC700_BW_WW;WPR_RelaisLaufzeiten_EEV2_FreigabeEVIRegelung~0x05A5;0x05A5;Sec2Hour;R;4;;ecnUnit.Stunden;NULL;Float;NULL;NULL;NULL;NULL;
VBC700_BW_WW;WPR_RelaisLaufzeiten_EEV1_HeizenKuehlen~0x05A6;0x05A6;Sec2Hour;R;4;;ecnUnit.Stunden;NULL;Float;NULL;NULL;NULL;NULL;
VBC700_BW_WW;WPR_RelaisLaufzeiten_EEV2_HeizenKuehlen~0x05A7;0x05A7;Sec2Hour;R;4;;ecnUnit.Stunden;NULL;Float;NULL;NULL;NULL;NULL;
VBC700_BW_WW;WPR_RelaisLaufzeiten_EEV1_Verdichter~0x05A8;0x05A8;Sec2Hour;R;4;;ecnUnit.Stunden;NULL;Float;NULL;NULL;NULL;NULL;
VBC700_BW_WW;WPR_RelaisLaufzeiten_EEV2_Verdichter~0x05A9;0x05A9;Sec2Hour;R;4;;ecnUnit.Stunden;NULL;Float;NULL;NULL;NULL;NULL;
VBC700_BW_WW;WPR_RelaisLaufzeiten_EEV1_DigitalScroll~0x05AA;0x05AA;Sec2Hour;R;4;;ecnUnit.Stunden;NULL;Float;NULL;NULL;NULL;NULL;
VBC700_BW_WW;WPR_RelaisLaufzeiten_EEV2_DigitalScroll~0x05AB;0x05AB;Sec2Hour;R;4;;ecnUnit.Stunden;NULL;Float;NULL;NULL;NULL;NULL;
VBC700_BW_WW;WPR_RelaisLaufzeiten_EEV1_EVIVentil~0x05AC;0x05AC;Sec2Hour;R;4;;ecnUnit.Stunden;NULL;Float;NULL;NULL;NULL;NULL;
VBC700_BW_WW;WPR_RelaisLaufzeiten_EEV2_EVIVentil~0x05AD;0x05AD;Sec2Hour;R;4;;ecnUnit.Stunden;NULL;Float;NULL;NULL;NULL;NULL;
VBC700_BW_WW;WPR_RelaisLaufzeiten_EEV1_ECVPosition~0x05AE;0x05AE;Sec2Hour;R;4;;ecnUnit.Stunden;NULL;Float;NULL;NULL;NULL;NULL;
VBC700_BW_WW;WPR_RelaisLaufzeiten_EEV2_ECVPosition~0x05AF;0x05AF;Sec2Hour;R;4;;ecnUnit.Stunden;NULL;Float;NULL;NULL;NULL;NULL;
VBC700_BW_WW;WPR_RelaisLaufzeiten_EEV1_EVIPosition~0x05B0;0x05B0;Sec2Hour;R;4;;ecnUnit.Stunden;NULL;Float;NULL;NULL;NULL;NULL;
VBC700_BW_WW;WPR_RelaisLaufzeiten_EEV2_EVIPosition~0x05B1;0x05B1;Sec2Hour;R;4;;ecnUnit.Stunden;NULL;Float;NULL;NULL;NULL;NULL;
VBC700_BW_WW;WPR_RelaisLaufzeiten_M2_MischerZU~0x05B3;0x05B3;Sec2Hour;R;4;;ecnUnit.Stunden;NULL;Float;NULL;NULL;NULL;NULL;
VBC700_BW_WW;WPR_RelaisLaufzeiten_M3_MischerAUF~0x05B4;0x05B4;Sec2Hour;R;4;;ecnUnit.Stunden;NULL;Float;NULL;NULL;NULL;NULL;
VBC700_BW_WW;WPR_RelaisLaufzeiten_M3_MischerZU~0x05B5;0x05B5;Sec2Hour;R;4;;ecnUnit.Stunden;NULL;Float;NULL;NULL;NULL;NULL;
VBC700_BW_WW;WPR_RelaisLaufzeiten_NCueberHK_MischerAUF~0x05B6;0x05B6;Sec2Hour;R;4;;ecnUnit.Stunden;NULL;Float;NULL;NULL;NULL;NULL;
VBC700_BW_WW;WPR_RelaisLaufzeiten_NCueberHK_MischerZU~0x05B7;0x05B7;Sec2Hour;R;4;;ecnUnit.Stunden;NULL;Float;NULL;NULL;NULL;NULL;
VBC700_BW_WW;WPR_RelaisLaufzeiten_extWaermeerzeuger_MischerAUF~0x05B8;0x05B8;Sec2Hour;R;4;;ecnUnit.Stunden;NULL;Float;NULL;NULL;NULL;NULL;
VBC700_BW_WW;WPR_RelaisLaufzeiten_extWaermeerzeuger_MischerZU~0x05B9;0x05B9;Sec2Hour;R;4;;ecnUnit.Stunden;NULL;Float;NULL;NULL;NULL;NULL;
VBC700_BW_WW;WPR_RelaisLaufzeiten_MischerAUF_Relaistest~0x05BA;0x05BA;Sec2Hour;R;4;;ecnUnit.Stunden;NULL;Float;NULL;NULL;NULL;NULL;
VBC700_BW_WW;WPR_RelaisLaufzeiten_MischerZU_Relaistest~0x05BB;0x05BB;Sec2Hour;R;4;;ecnUnit.Stunden;NULL;Float;NULL;NULL;NULL;NULL;
VBC700_BW_WW;WPR3_05BC_Freigabe_Absorberpumpe~0x05BC;0x05BC;Sec2Hour;R;4;;ecnUnit.Stunden;NULL;Float;NULL;NULL;NULL;NULL;
VBC700_BW_WW;WPR3_05BD_Umschaltventil_Brennwert~0x05BD;0x05BD;Sec2Hour;R;4;;ecnUnit.Stunden;NULL;Float;NULL;NULL;NULL;NULL;
VBC700_BW_WW;WPR3_05BED_Umschaltventil_Bivalenzbetrieb~0x05BE;0x05BE;Sec2Hour;R;4;;ecnUnit.Stunden;NULL;Float;NULL;NULL;NULL;NULL;
VBC700_BW_WW;WPR_Mischer_HK_M2_IstPos~0x0600;0x0600;Div2;R;1;;ecnUnit.Prozent;NULL;Float;NULL;NULL;NULL;NULL;
VBC700_BW_WW;WPR_Mischer_HK_M2_SollPos~0x0600;0x0600;Div2;R;1;;ecnUnit.Prozent;NULL;Float;NULL;NULL;NULL;NULL;
VBC700_BW_WW;WPR_Mischer_HK_M2_TempBefehl~0x0600;0x0600;Div10;R;2;;ecnUnit.Grad C;NULL;Float;NULL;NULL;NULL;NULL;
VBC700_BW_WW;WPR_Mischer_HK_M3_IstPos~0x0601;0x0601;Div2;R;1;;ecnUnit.Prozent;NULL;Float;NULL;NULL;NULL;NULL;
VBC700_BW_WW;WPR_Mischer_HK_M3_SollPos~0x0601;0x0601;Div2;R;1;;ecnUnit.Prozent;NULL;Float;NULL;NULL;NULL;NULL;
VBC700_BW_WW;WPR_Mischer_HK_M3_SollTemp~0x0601;0x0601;Div10;R;2;;ecnUnit.Grad C;NULL;Float;NULL;NULL;NULL;NULL;
VBC700_BW_WW;WPR_Mischer_Kuehlkreis_NatCooling_IstPos~0x0602;0x0602;Div2;R;1;;ecnUnit.Prozent;NULL;Float;NULL;NULL;NULL;NULL;
VBC700_BW_WW;WPR_Mischer_Kuehlkreis_NatCooling_SollPos~0x0602;0x0602;Div2;R;1;;ecnUnit.Prozent;NULL;Float;NULL;NULL;NULL;NULL;
VBC700_BW_WW;WPR_Mischer_Kuehlkreis_NatCooling_SollTemp~0x0602;0x0602;Div10;R;2;;ecnUnit.Grad C;NULL;Float;NULL;NULL;NULL;NULL;
VBC700_BW_WW;WPR_Mischer_ext_Waermerzeuger_IstPos~0x0603;0x0603;Div2;R;1;;ecnUnit.Prozent;NULL;Float;NULL;NULL;NULL;NULL;
VBC700_BW_WW;WPR_Mischer_ext_Waermerzeuger_SollPos~0x0603;0x0603;Div2;R;1;;ecnUnit.Prozent;NULL;Float;NULL;NULL;NULL;NULL;
VBC700_BW_WW;WPR_Mischer_ext_Waermerzeuger_SollTemp~0x0603;0x0603;Div10;R;2;;ecnUnit.Grad C;NULL;Float;NULL;NULL;NULL;NULL;
VBC700_BW_WW;WPR_Mischer_ext_Waermerzeuger_Status~0x0603;0x0603;NoConversion;R;1;;;NULL;VarChar;NULL;NULL;NULL;0,1;VORHANDEN,NICHT VORHANDEN
VBC700_BW_WW;WPR_Mischer_sep_NatCooling_Kreis_SollPos~0x0604;0x0604;Div2;R;1;;ecnUnit.Prozent;NULL;Float;NULL;NULL;NULL;NULL;
VBC700_BW_WW;WPR_Mischer_sep_NatCooling_Kreis_SollTemp~0x0604;0x0604;Div10;R;2;;ecnUnit.Grad C;NULL;Float;NULL;NULL;NULL;NULL;
VBC700_BW_WW;WPR_Mischer_sep_NatCooling_Kreis_Status~0x0604;0x0604;NoConversion;R;1;;;NULL;VarChar;NULL;NULL;NULL;0,1;VORHANDEN,NICHT VORHANDEN
VBC700_BW_WW;WPR_Mischer_Umschaltventil_HeizenWW1_IstPos~0x0605;0x0605;Div2;R;1;;ecnUnit.Prozent;NULL;Float;NULL;NULL;NULL;NULL;
VBC700_BW_WW;WPR_Mischer_Umschaltventil_HeizenWW1_SollPos~0x0605;0x0605;Div2;R;1;;ecnUnit.Prozent;NULL;Float;NULL;NULL;NULL;NULL;
VBC700_BW_WW;WPR_Mischer_Umschaltventil_HeizenWW1_SollTemp~0x0605;0x0605;Div10;R;2;;ecnUnit.Grad C;NULL;Float;NULL;NULL;NULL;NULL;
VBC700_BW_WW;WPR_Mischer_Umschaltventil_HeizenWW1_Status~0x0605;0x0605;NoConversion;R;1;;;NULL;VarChar;NULL;NULL;NULL;0,1;VORHANDEN,NICHT VORHANDEN
VBC700_BW_WW;WPR_Mischer_EEV1_ECV_Umschaltventil_IstPos~0x0606;0x0606;Div2;R;1;;ecnUnit.Prozent;NULL;Float;NULL;NULL;NULL;NULL;
VBC700_BW_WW;WPR_Mischer_EEV1_ECV_Umschaltventil_SollPos~0x0606;0x0606;Div2;R;1;;ecnUnit.Prozent;NULL;Float;NULL;NULL;NULL;NULL;
VBC700_BW_WW;WPR_Mischer_EEV1_ECV_Umschaltventil_SollTemp~0x0606;0x0606;Div10;R;2;;ecnUnit.Grad C;NULL;Float;NULL;NULL;NULL;NULL;
VBC700_BW_WW;WPR_Mischer_EEV1_ECV_Umschaltventil_Status~0x0606;0x0606;NoConversion;R;1;;;NULL;VarChar;NULL;NULL;NULL;0,1;VORHANDEN,NICHT VORHANDEN
VBC700_BW_WW;WPR_Mischer_EEV2_ECV_Umschaltventil_IstPos~0x0607;0x0607;Div2;R;1;;ecnUnit.Prozent;NULL;Float;NULL;NULL;NULL;NULL;
VBC700_BW_WW;WPR_Mischer_EEV2_ECV_Umschaltventil_SollPos~0x0607;0x0607;Div2;R;1;;ecnUnit.Prozent;NULL;Float;NULL;NULL;NULL;NULL;
VBC700_BW_WW;WPR_Mischer_EEV2_ECV_Umschaltventil_SollTemp~0x0607;0x0607;Div10;R;2;;ecnUnit.Grad C;NULL;Float;NULL;NULL;NULL;NULL;
VBC700_BW_WW;WPR_Mischer_EEV2_ECV_Umschaltventil_Status~0x0607;0x0607;NoConversion;R;1;;;NULL;VarChar;NULL;NULL;NULL;0,1;VORHANDEN,NICHT VORHANDEN
VBC700_BW_WW;WPR_SensorPosition_Eingang_ext_AE~0x0640;0x0640;NoConversion;R;1;;ecnUnit.Prozent;NULL;Int;NULL;NULL;NULL;NULL;
VBC700_BW_WW;WPR_SensorPosition_ECV_1~0x0641;0x0641;NoConversion;R;1;;ecnUnit.Prozent;NULL;Int;NULL;NULL;NULL;NULL;
VBC700_BW_WW;WPR_SensorPosition_ECV_2~0x0642;0x0642;NoConversion;R;1;;ecnUnit.Prozent;NULL;Int;NULL;NULL;NULL;NULL;
VBC700_BW_WW;WPR_SensorPositionStatus_Eingang_ext_AE~0x0660;0x0660;NoConversion;R;1;;;NULL;VarChar;NULL;NULL;NULL;0,1,2,3,4,5,6,7,8,9;SENSOR OK,SENSOR SCHLUSS,SENSOR BRUCH,SENSOR REFERENZFEHLER,SENSOR REFERENZUNTERMIN,SENSOR REFERENZUEBERMAX,SENSOR NICHT VORHANDEN,SENSOR CHECK,SENSOR FEHLER,SENSOR KOM FEHLER
VBC700_BW_WW;WPR_SensorPositionStatus_ECV_1~0x0661;0x0661;NoConversion;R;1;;;NULL;VarChar;NULL;NULL;NULL;0,1,2,3,4,5,6,7,8,9;SENSOR OK,SENSOR SCHLUSS,SENSOR BRUCH,SENSOR REFERENZFEHLER,SENSOR REFERENZUNTERMIN,SENSOR REFERENZUEBERMAX,SENSOR NICHT VORHANDEN,SENSOR CHECK,SENSOR FEHLER,SENSOR KOM FEHLER
VBC700_BW_WW;WPR_SensorPositionStatus_ECV_2~0x0662;0x0662;NoConversion;R;1;;;NULL;VarChar;NULL;NULL;NULL;0,1,2,3,4,5,6,7,8,9;SENSOR OK,SENSOR SCHLUSS,SENSOR BRUCH,SENSOR REFERENZFEHLER,SENSOR REFERENZUNTERMIN,SENSOR REFERENZUEBERMAX,SENSOR NICHT VORHANDEN,SENSOR CHECK,SENSOR FEHLER,SENSOR KOM FEHLER
VBC700_BW_WW;WPR_SensorDruck_EEV_Saugdruck1~0x0680;0x0680;Div10;R;2;;;0,1;Float;NULL;NULL;NULL;NULL;Jahresarbeitszahl
VBC700_BW_WW;WPR_SensorDruck_EEV_Saugdruck2~0x0681;0x0681;Div10;R;2;;;0,1;Float;NULL;NULL;NULL;NULL;Jahresarbeitszahl
VBC700_BW_WW;WPR_SensorDruck_EEV_Kondensatordruck1~0x0682;0x0682;Div10;R;2;;;0,1;Float;NULL;NULL;NULL;NULL;Jahresarbeitszahl
VBC700_BW_WW;WPR_SensorDruck_EEV_Kondensatordruck2~0x0683;0x0683;Div10;R;2;;;0,1;Float;NULL;NULL;NULL;NULL;Jahresarbeitszahl
VBC700_BW_WW;WPR_SensorDruckStatus_EEV_Saugdruck1~0x06A0;0x06A0;NoConversion;R;1;;;NULL;VarChar;NULL;NULL;NULL;0,1,2,3,4,5,6,7,8,9;SENSOR OK,SENSOR SCHLUSS,SENSOR BRUCH,SENSOR REFERENZFEHLER,SENSOR REFERENZUNTERMIN,SENSOR REFERENZUEBERMAX,SENSOR NICHT VORHANDEN,SENSOR CHECK,SENSOR FEHLER,SENSOR KOM FEHLER
VBC700_BW_WW;WPR_SensorDruckStatus_EEV_Saugdruck2~0x06A1;0x06A1;NoConversion;R;1;;;NULL;VarChar;NULL;NULL;NULL;0,1,2,3,4,5,6,7,8,9;SENSOR OK,SENSOR SCHLUSS,SENSOR BRUCH,SENSOR REFERENZFEHLER,SENSOR REFERENZUNTERMIN,SENSOR REFERENZUEBERMAX,SENSOR NICHT VORHANDEN,SENSOR CHECK,SENSOR FEHLER,SENSOR KOM FEHLER
VBC700_BW_WW;WPR_SensorDruckStatus_EEV_Kondensatordruck1~0x06A2;0x06A2;NoConversion;R;1;;;NULL;VarChar;NULL;NULL;NULL;0,1,2,3,4,5,6,7,8,9;SENSOR OK,SENSOR SCHLUSS,SENSOR BRUCH,SENSOR REFERENZFEHLER,SENSOR REFERENZUNTERMIN,SENSOR REFERENZUEBERMAX,SENSOR NICHT VORHANDEN,SENSOR CHECK,SENSOR FEHLER,SENSOR KOM FEHLER
VBC700_BW_WW;WPR_SensorDruckStatus_EEV_Kondensatordruck2~0x06A3;0x06A3;NoConversion;R;1;;;NULL;VarChar;NULL;NULL;NULL;0,1,2,3,4,5,6,7,8,9;SENSOR OK,SENSOR SCHLUSS,SENSOR BRUCH,SENSOR REFERENZFEHLER,SENSOR REFERENZUNTERMIN,SENSOR REFERENZUEBERMAX,SENSOR NICHT VORHANDEN,SENSOR CHECK,SENSOR FEHLER,SENSOR KOM FEHLER
VBC700_BW_WW;WPR_Solldruck1_EEV1_MOP~0x06C0;0x06C0;NoConversion;R;2;;;NULL;Int;NULL;NULL;NULL;NULL;
VBC700_BW_WW;WPR_Solldruck2_EEV2_MOP~0x06C1;0x06C1;NoConversion;R;2;;;NULL;Int;NULL;NULL;NULL;NULL;
VBC700_BW_WW;WPR_elektrExpansionsventil_Stufe1~0x06E0;0x06E0;NoConversion;R;4;;;NULL;Binary;NULL;NULL;NULL;NULL;
VBC700_BW_WW;WPR_elektrExpansionsventil_Stufe2~0x06E0;0x06E0;NoConversion;R;4;;;NULL;Binary;NULL;NULL;NULL;NULL;
VBC700_BW_WW;WPR_Uhrzeit~0x08E0;0x08E0;DateTimeBCD;R/W;8;;;NULL;DateTime;NULL;NULL;NULL;NULL;
VBC700_BW_WW;WPR_Produktmerkmal_SoleWasserWP~0x0900;0x0900;NoConversion;R;1;;;NULL;VarChar;NULL;NULL;NULL;0,1;NICHT VORHANDEN,VORHANDEN
VBC700_BW_WW;WPR_Produktmerkmal_LuftWasserWP~0x0901;0x0901;NoConversion;R;1;;;NULL;VarChar;NULL;NULL;NULL;0,1;NICHT VORHANDEN,VORHANDEN
VBC700_BW_WW;WPR_Produktmerkmal_LuftLuftWP~0x0902;0x0902;NoConversion;R;1;;;NULL;VarChar;NULL;NULL;NULL;0,1;NICHT VORHANDEN,VORHANDEN
VBC700_BW_WW;WPR_Produktmerkmal_WP_Zweistufig~0x0903;0x0903;NoConversion;R;1;;;NULL;VarChar;NULL;NULL;NULL;0,1;NICHT VORHANDEN,VORHANDEN
VBC700_BW_WW;WPR_Produktmerkmal_eHeizung_moeglich~0x0904;0x0904;NoConversion;R;1;;;NULL;VarChar;NULL;NULL;NULL;0,1;NICHT VORHANDEN,VORHANDEN
VBC700_BW_WW;WPR_Produktmerkmal_WW_eHeizung_moeglich~0x0905;0x0905;NoConversion;R;1;;;NULL;VarChar;NULL;NULL;NULL;0,1;NICHT VORHANDEN,VORHANDEN
VBC700_BW_WW;WPR_Produktmerkmal_Ext_Waermeerzeuger_moeglich~0x0906;0x0906;NoConversion;R;1;;;NULL;VarChar;NULL;NULL;NULL;0,1;NICHT VORHANDEN,VORHANDEN
VBC700_BW_WW;WPR_Produktmerkmal_Kaskade_moeglich~0x0907;0x0907;NoConversion;R;1;;;NULL;VarChar;NULL;NULL;NULL;0,1;NICHT VORHANDEN,VORHANDEN
VBC700_BW_WW;WPR_Produktmerkmal_Fremdansteuerung_moeglich~0x0908;0x0908;NoConversion;R;1;;;NULL;VarChar;NULL;NULL;NULL;0,1;NICHT VORHANDEN,VORHANDEN
VBC700_BW_WW;WPR_Produktmerkmal_Heissgassensor_vorhanden~0x0909;0x0909;NoConversion;R;1;;;NULL;VarChar;NULL;NULL;NULL;0,1;NICHT VORHANDEN,VORHANDEN
VBC700_BW_WW;WPR_Produktmerkmal_OelSumpfheizung_vorhanden~0x090A;0x090A;NoConversion;R;1;;;NULL;VarChar;NULL;NULL;NULL;0,1;NICHT VORHANDEN,VORHANDEN
VBC700_BW_WW;WPR_Produktmerkmal_TempSens_Prim_Ausg~0x090B;0x090B;NoConversion;R;1;;;NULL;VarChar;NULL;NULL;NULL;0,1;NICHT VORHANDEN,VORHANDEN
VBC700_BW_WW;WPR_Produktmerkmal_ReversBetrieb_moeglich~0x090C;0x090C;NoConversion;R;1;;;NULL;VarChar;NULL;NULL;NULL;0,1;NICHT VORHANDEN,VORHANDEN
VBC700_BW_WW;WPR_Produktmerkmal_LeistungsregVerdichter_moeglich~0x090D;0x090D;NoConversion;R;1;;;NULL;VarChar;NULL;NULL;NULL;0,1;NICHT VORHANDEN,VORHANDEN
VBC700_BW_WW;WPR_Produktmerkmal_LeiterplatteMB760_moeglich~0x090E;0x090E;NoConversion;R;1;;;NULL;VarChar;NULL;NULL;NULL;0,1;NICHT VORHANDEN,VORHANDEN
VBC700_BW_WW;WPR_Produktmerkmal_LeiterplatteMB770_moeglich~0x090F;0x090F;NoConversion;R;1;;;NULL;VarChar;NULL;NULL;NULL;0,1;NICHT VORHANDEN,VORHANDEN
VBC700_BW_WW;WPR_Produktmerkmal_Heizspeicher_moeglich~0x0910;0x0910;NoConversion;R;1;;;NULL;VarChar;NULL;NULL;NULL;0,1;NICHT VORHANDEN,VORHANDEN
VBC700_BW_WW;WPR_Produktmerkmal_WWSpeicher_moeglich~0x0911;0x0911;NoConversion;R;1;;;NULL;VarChar;NULL;NULL;NULL;0,1;NICHT VORHANDEN,VORHANDEN
VBC700_BW_WW;WPR_Produktmerkmal_HeizenWW_ueberSolar_vorhanden~0x0912;0x0912;NoConversion;R;1;;;NULL;VarChar;NULL;NULL;NULL;0,1;NICHT VORHANDEN,VORHANDEN
VBC700_BW_WW;WPR_Produktmerkmal_WW_Zirkulationspumpe_moeglich~0x0913;0x0913;NoConversion;R;1;;;NULL;VarChar;NULL;NULL;NULL;0,1;NICHT VORHANDEN,VORHANDEN
VBC700_BW_WW;WPR_Produktmerkmal_Solarsteuerung_int_moeglich~0x0914;0x0914;NoConversion;R;1;;;NULL;VarChar;NULL;NULL;NULL;0,1;NICHT VORHANDEN,VORHANDEN
VBC700_BW_WW;WPR_Produktmerkmal_Anschluss_Vitosolic_moeglich~0x0915;0x0915;NoConversion;R;1;;;NULL;VarChar;NULL;NULL;NULL;0,1;NICHT VORHANDEN,VORHANDEN
VBC700_BW_WW;WPR_Produktmerkmal_NaturalCooling_moeglich~0x0916;0x0916;NoConversion;R;1;;;NULL;VarChar;NULL;NULL;NULL;0,1;NICHT VORHANDEN,VORHANDEN
VBC700_BW_WW;WPR_Produktmerkmal_SepNatCoolingKreis_moeglich~0x0917;0x0917;NoConversion;R;1;;;NULL;VarChar;NULL;NULL;NULL;0,1;NICHT VORHANDEN,VORHANDEN
VBC700_BW_WW;WPR_Produktmerkmal_ActiveCooling_moeglich~0x0918;0x0918;NoConversion;R;1;;;NULL;VarChar;NULL;NULL;NULL;0,1;NICHT VORHANDEN,VORHANDEN
VBC700_BW_WW;WPR_Produktmerkmal_KommunikModul_moeglich~0x0919;0x0919;NoConversion;R;1;;;NULL;VarChar;NULL;NULL;NULL;0,1;NICHT VORHANDEN,VORHANDEN
VBC700_BW_WW;WPR_Produktmerkmal_LONFktErweitert_vorhanden~0x091A;0x091A;NoConversion;R;1;;;NULL;VarChar;NULL;NULL;NULL;0,1;NICHT VORHANDEN,VORHANDEN
VBC700_BW_WW;WPR_Produktmerkmal_Schwimmbad_moeglich~0x091B;0x091B;NoConversion;R;1;;;NULL;VarChar;NULL;NULL;NULL;0,1;NICHT VORHANDEN,VORHANDEN
VBC700_BW_WW;WPR_Produktmerkmal_ElektrExpansionsventil1_vorhanden~0x091C;0x091C;NoConversion;R;1;;;NULL;VarChar;NULL;NULL;NULL;0,1;NICHT VORHANDEN,VORHANDEN
VBC700_BW_WW;WPR_Produktmerkmal_ElektrExpansionsventil2_vorhanden~0x091D;0x091D;NoConversion;R;1;;;NULL;VarChar;NULL;NULL;NULL;0,1;NICHT VORHANDEN,VORHANDEN
VBC700_BW_WW;WPR_Produktmerkmal_Verdampfersensor_vorhanden~0x091E;0x091E;NoConversion;R;1;;;NULL;VarChar;NULL;NULL;NULL;0,1;NICHT VORHANDEN,VORHANDEN
VBC700_BW_WW;WPR_Produktmerkmal_Heizkreis1_moeglich~0x091F;0x091F;NoConversion;R;1;;;NULL;VarChar;NULL;NULL;NULL;0,1;NICHT VORHANDEN,VORHANDEN
VBC700_BW_WW;WPR_Produktmerkmal_Heizkreis2_moeglich~0x0920;0x0920;NoConversion;R;1;;;NULL;VarChar;NULL;NULL;NULL;0,1;NICHT VORHANDEN,VORHANDEN
VBC700_BW_WW;WPR_Produktmerkmal_Heizkreis3_moeglich~0x0921;0x0921;NoConversion;R;1;;;NULL;VarChar;NULL;NULL;NULL;0,1;NICHT VORHANDEN,VORHANDEN
VBC700_BW_WW;WPR_GueltSolltemp_HK1~0x1000;0x1000;Div10;R;2;;ecnUnit.Grad C;NULL;Float;NULL;NULL;NULL;NULL;
VBC700_BW_WW;WPR_GueltSolltemp_HK2~0x1001;0x1001;Div10;R;2;;ecnUnit.Grad C;NULL;Float;NULL;NULL;NULL;NULL;
VBC700_BW_WW;WPR_GueltSolltemp_HK3~0x1002;0x1002;Div10;R;2;;ecnUnit.Grad C;NULL;Float;NULL;NULL;NULL;NULL;
VBC700_BW_WW;WPR_GueltSolltemp_Kuehlkreis~0x1003;0x1003;Div10;R;2;;ecnUnit.Grad C;NULL;Float;NULL;NULL;NULL;NULL;
